state,year,Bodycam_Policy,kills_per_million,treatment,dem_majority,dem_governor,total crimes_per_population,violent_crime_per_population,homicide_per_population,rape_revised_per_population,robbery_per_population,property_crime_per_population,burglary_per_population,larceny_per_population,motor_vehicle_theft_per_population
TX,2016,0.0,3.3,0,0,0,0.06421164168,0.004338455428,5.296568032e-05,0.0004818515139,0.001193268757,0.02758988738,0.005332260736,0.01978529763,0.002472329016
TX,2017,0.0,2.79,0,0,0,0.05981961406,0.004377546123,4.960682268e-05,0.0005132275975,0.001134071989,0.02553226091,0.00471204793,0.01842220858,0.0023980044
TX,2018,0.0,3.91,0,0,0,0.0558419313,0.004128624086,4.635214229e-05,0.0005273735074,0.0009898819596,0.02379234156,0.004118145079,0.01722881534,0.002445381144
TX,2019,0.0,3.9,0,0,0,0.05654768168,0.004217886255,4.940180691e-05,0.0005279300636,0.001004802394,0.02405595458,0.003949867654,0.01740313192,0.002702955008
TX,2020,0.0,3.22,0,0,0,0.05382994357,0.00446459848,6.576805457e-05,0.0004601039094,0.0009139409509,0.0224503733,0.003707363287,0.01587264825,0.002870361764
TX,2021,0.0,3.69,0,0,0,0.05249944653,0.004530248524,7.060487846e-05,0.0005507992459,0.0007647790524,0.02171947474,0.003328510866,0.01536621976,0.003024744117
TX,2022,0.0,4.4,0,0,0,0.0549092741,0.004362366537,6.909855392e-05,0.0005267474342,0.0007063037728,0.02309227051,0.003359754844,0.01641142271,0.003321092955
TX,2023,0.0,4.62,0,0,0,0.05288673511,0.004060413003,6.048525699e-05,0.0004949300405,0.0006884500796,0.02238295455,0.003038785868,0.01524477629,0.00409939239
UT,2013,0.0,2.42,0,0,0,0.06575818343,0.002288834834,1.756932217e-05,0.0005243236931,0.0004295871519,0.030430755,0.004728903636,0.02312088348,0.002580967877
UT,2014,0.0,6.13,0,0,0,0.0628249705,0.002195280825,2.241468665e-05,0.0005253866703,0.0004459164177,0.02902803806,0.003958569508,0.02258007986,0.002489388684
UT,2015,0.0,3.69,0,0,0,0.0652427313,0.002386786472,1.905951652e-05,0.0005697792306,0.0004443876746,0.03002609482,0.004215162548,0.02289281998,0.002918112292
UT,2016,0.0,2.96,0,0,0,0.06473693149,0.002432726378,2.430755495e-05,0.0005124295368,0.0005019181617,0.02974752005,0.004249880351,0.02242240552,0.003075234182
UT,2017,0.0,1.93,0,0,0,0.06040118358,0.002421757729,2.384698229e-05,0.0005665269577,0.0004827402632,0.02777883406,0.003796181776,0.02093217209,0.003050480194
UT,2018,0.0,6.02,0,0,0,0.05317499326,0.002394444356,1.997748569e-05,0.0005879088646,0.000392256346,0.02419305227,0.003196080608,0.01852071475,0.002476256917
UT,2019,0.0,3.74,0,0,0,0.04810976396,0.002368745792,2.403708829e-05,0.0005821970086,0.0003527520749,0.02168613619,0.002702767668,0.01688152806,0.002101840461
UT,2020,0.0,5.18,0,0,0,0.05450172145,0.002606558583,3.13857839e-05,0.0005566361086,0.0004190925262,0.02464430214,0.002905954345,0.01857269148,0.003165656321
UT,2021,0.0,4.19,0,0,0,0.04716761607,0.00259140676,2.815118865e-05,0.00065196955,0.0003303272456,0.02099240128,0.002392252074,0.01603300038,0.002567148821
UT,2022,0.0,4.14,0,0,0,0.04295669664,0.0024384761,2.218409844e-05,0.0006190842404,0.0002943090393,0.01903987222,0.00204182442,0.01491126361,0.002086784193
UT,2023,0.0,5.85,0,0,0,0.0372714787,0.002322006335,1.989622364e-05,0.0005439276433,0.0002636249632,0.01631373302,0.001696445657,0.01313911498,0.00147817238
VA,2013,0.0,2.18,0,0,0,0.04562107143,0.00197754749,3.869246083e-05,0.0002841477593,0.0005530603621,0.02074375374,0.003230457738,0.01647029235,0.001043003647
VA,2014,0.0,1.32,0,0,0,0.04305893134,0.001983886357,4.202640267e-05,0.0002901022538,0.000515603923,0.01944429568,0.002786950874,0.01573000222,0.0009273425937
VA,2015,0.0,2.39,0,0,0,0.0419216436,0.001996393942,4.660841889e-05,0.0002986524072,0.0005328895893,0.01885884186,0.002574457845,0.01530477066,0.0009796133581
VA,2016,0.0,2.14,0,0,0,0.04202401128,0.002198022908,5.728288953e-05,0.0003363289987,0.0005735419603,0.01869323705,0.002395779606,0.01512708007,0.001170377378
VA,2017,0.0,3.07,0,0,0,0.04024142587,0.002104024154,5.5521383e-05,0.000357463202,0.0005116236378,0.01801668878,0.002188251274,0.01462598611,0.001202451399
VA,2018,0.0,2.12,0,1,1,0.03770911836,0.002041691104,4.905140234e-05,0.0003613570935,0.0004246416366,0.01681286808,0.001841956617,0.01370333853,0.00126757293
VA,2019,0.0,1.29,0,0,1,0.03713138869,0.002093812035,5.224011943e-05,0.0003406710249,0.000411376332,0.01647188231,0.001632883554,0.01363338562,0.001205613137
VA,2020,0.0,1.85,0,0,1,0.03330142623,0.002086591996,6.099716631e-05,0.0002652911107,0.0003430508571,0.01456412112,0.00133460403,0.01196615402,0.001263363065
VA,2021,0.0,2.54,0,0,1,0.03349841436,0.002255420674,6.618642046e-05,0.0003293149821,0.0003372850746,0.0144937865,0.001213764234,0.01195583183,0.001324190444
VA,2022,0.0,3.46,0,0,1,0.03903188291,0.002375046625,7.381714928e-05,0.0003214097717,0.0003869354471,0.01714089483,0.001260304028,0.01425730447,0.001623286328
VA,2023,0.0,3.21,0,0,0,0.03789828422,0.002362289285,5.966246192e-05,0.0002977386321,0.0003766766586,0.01658685283,0.001223654147,0.01363505252,0.001728146157
VT,2013,0.0,1.6,0,1,1,0.04694387059,0.001236330571,1.595265253e-05,0.0002169560744,0.000119644894,0.02214547224,0.005347329127,0.01626053872,0.0005376043902
VT,2014,0.0,1.6,0,1,1,0.0332069174,0.001025899577,1.595489233e-05,0.0001866722402,0.0001148752248,0.01550975083,0.003337763475,0.01176673309,0.0004052542651
VT,2015,0.0,1.6,0,1,1,0.03150675304,0.001193123011,1.59721956e-05,0.000239582934,0.0001677080538,0.01447719809,0.003248744585,0.01091539847,0.0003130550338
VT,2016,0.0,3.21,0,1,1,0.03406090279,0.001365195379,2.245914841e-05,0.0002727182307,0.0001251295412,0.01556900253,0.003022359686,0.01225146546,0.0002951773791
VT,2017,0.0,1.6,0,1,1,0.03337256315,0.001732516713,2.722068772e-05,0.0004067090989,0.0001601216925,0.01495376486,0.003114366919,0.01147912413,0.0003602738081
VT,2018,0.0,3.2,0,1,1,0.03000201807,0.001849900218,1.761809731e-05,0.0005221363384,0.0001169201003,0.01315110882,0.002396061234,0.01033221325,0.0004228343354
VT,2019,0.0,6.41,0,1,1,0.03288539627,0.002071962644,1.762690571e-05,0.0004775289001,0.0001137736641,0.01437073549,0.002060745522,0.01182284639,0.000487143576
VT,2020,0.0,1.56,0,1,1,0.02780794646,0.001734186577,2.245940062e-05,0.000341703738,0.0001026715457,0.01216978665,0.001541677428,0.0102045891,0.000423520126
VT,2021,0.0,3.09,0,1,1,0.03155623427,0.001939805741,1.391095751e-05,0.0004374223305,0.0001066506742,0.0138383114,0.001817698448,0.01128178654,0.0007388264098
VT,2022,0.0,3.09,0,1,1,0.03843514706,0.002234709395,3.3999728e-05,0.0004126330626,0.0001421806807,0.01698286414,0.001563987488,0.01444679352,0.0009720831324
VT,2023,0.0,1.54,0,1,1,0.04008562638,0.00210359186,2.471179865e-05,0.0003058085083,0.0001451818171,0.01793922133,0.001386949699,0.01563639059,0.0009158810374
WA,2013,0.0,4.16,0,1,1,0.0804153638,0.002899877856,2.394697137e-05,0.0003734006793,0.0008358496773,0.03715924679,0.008386745595,0.02469649723,0.004076003959
WA,2014,0.0,4.68,0,1,1,0.07997589183,0.002857783606,2.520116333e-05,0.0003935912026,0.0007986503503,0.03698865353,0.007840818126,0.02482130535,0.004326530057
WA,2015,0.0,2.65,0,1,1,0.07569023042,0.002863710827,3.044569424e-05,0.0003879731128,0.000761142356,0.03484132626,0.007138537685,0.02393660033,0.003766188241
WA,2016,0.0,3.7,0,1,1,0.07643140289,0.003035462209,2.678227821e-05,0.0004303019365,0.0007758619979,0.03502215512,0.006764104715,0.02381878479,0.004439265622
WA,2017,0.0,5.52,0,1,1,0.06940714022,0.003027837303,3.043593962e-05,0.0004444185874,0.0007253450035,0.03167573281,0.005883428735,0.021837652,0.003954652066
WA,2018,0.0,3.59,0,1,1,0.0656510633,0.003152500396,3.136684065e-05,0.0004798063337,0.0007385827691,0.02967303126,0.005374096758,0.02059326126,0.003705673238
WA,2019,0.0,5.38,0,1,1,0.06058136933,0.003033218703,2.692400234e-05,0.000459284079,0.0007034388124,0.02725746596,0.004593628809,0.0194086596,0.003255177551
WA,2020,0.0,4.66,0,1,1,0.06052267777,0.002936982005,3.912336624e-05,0.0003479510014,0.0006736757715,0.02732435688,0.005220824757,0.01854226597,0.003561266152
WA,2021,0.0,1.81,0,1,1,0.0674247763,0.003357170402,4.276074202e-05,0.0004011241812,0.0007406263867,0.03035521775,0.005338245867,0.02041599355,0.00460097833
WA,2022,0.0,5.27,0,1,1,0.07499332758,0.003789469682,5.137567357e-05,0.000412032902,0.0008690195184,0.03370719411,0.005649654383,0.02164842445,0.006409115278
WA,2023,0.0,3.07,0,1,1,0.06487850831,0.003572178249,4.774167784e-05,0.0003733578399,0.0008212080564,0.02886707591,0.004810390023,0.01724460122,0.00681208466
WI,2013,0.0,2.61,0,0,0,0.04961419674,0.002806570069,2.838261083e-05,0.0003196961563,0.0008417272438,0.0218866496,0.004241371991,0.01635848317,0.001286794442
WI,2014,0.0,1.74,0,0,0,0.04788875014,0.002910530066,2.760688901e-05,0.0002911745464,0.0008856776154,0.02092827904,0.003711303476,0.01549718792,0.001719787646
WI,2015,0.0,2.08,0,0,0,0.04590308659,0.003042533224,4.160966287e-05,0.0003129393395,0.0009074373978,0.01979423675,0.003398469215,0.01448917811,0.001906589428
WI,2016,0.0,2.94,0,0,0,0.04516416917,0.003068812526,4.018765556e-05,0.0003473114199,0.0008153590291,0.01938552035,0.003377495294,0.01428307388,0.001724951182
WI,2017,0.0,4.49,0,0,0,0.04266053597,0.003217858406,3.314887939e-05,0.0003758599501,0.0007544823069,0.01811240958,0.003033467765,0.0134439424,0.001634999416
WI,2018,0.0,2.24,0,0,0,0.03740155243,0.002990147408,3.013393587e-05,0.0004017284137,0.0006014733601,0.01571062881,0.002441709775,0.0117746202,0.001494298832
WI,2019,0.0,3.26,0,0,1,0.03540203149,0.002971029161,3.244868601e-05,0.0004048359873,0.0005140283911,0.01472998659,0.002158438521,0.01127754941,0.001293998658
WI,2020,0.0,3.22,0,0,1,0.03618077874,0.003233690318,5.28061406e-05,0.0003463259871,0.0005282328545,0.01485669905,0.002184939792,0.01106134342,0.00161041584
WI,2021,0.0,2.04,0,0,1,0.03725888382,0.003254025739,5.64616152e-05,0.0004494820752,0.0004578152654,0.01537541617,0.001780071465,0.01045526259,0.003140082118
WI,2022,0.0,2.38,0,0,1,0.03346333389,0.003035872991,5.464537443e-05,0.0004161194351,0.0003988094097,0.01369579395,0.001550604926,0.009878763637,0.00226642539
WI,2023,0.0,3.89,0,1,1,0.03010884028,0.002885658916,4.787720428e-05,0.000364746475,0.0003865703596,0.01216876122,0.001288962613,0.009198851962,0.001680946649
WV,2013,0.0,5.39,0,1,1,0.0493845743,0.00305190724,3.344851491e-05,0.0003776445232,0.0003522883909,0.0215413831,0.00534528848,0.015135453,0.001060641618
WV,2014,0.0,4.33,0,1,1,0.0479680606,0.003164298491,4.54360809e-05,0.0003212980007,0.0003542932499,0.02070695296,0.005067204832,0.01457957291,0.001060175221
WV,2015,0.0,5.97,0,0,1,0.04925170541,0.003474641958,4.616923033e-05,0.0003856488651,0.0004253000864,0.02101731998,0.005142165924,0.01465682954,0.001218324513
WV,2016,0.0,6.55,0,0,1,0.04829717434,0.003627291803,4.648270816e-05,0.0003740490868,0.0003937358809,0.02038786265,0.004991149146,0.01403066874,0.001366044764
WV,2017,0.0,6.6,0,0,1,0.04306325425,0.003612452726,5.393363301e-05,0.0004364221529,0.0003703809696,0.0179191744,0.004158943517,0.01206187178,0.001698359097
WV,2018,0.0,3.88,0,0,0,0.03691089741,0.002998961919,4.212180851e-05,0.0003968317749,0.0001845600294,0.01545648679,0.003278850252,0.0109644176,0.001213218932
WV,2019,0.0,7.25,0,0,0,0.03682134595,0.003188947803,5.570214503e-05,0.0004556435464,0.0001932864433,0.01522172517,0.002942187301,0.01104295025,0.00123658762
WV,2020,0.0,3.35,0,0,0,0.03510558963,0.003558968101,6.55540409e-05,0.0004661620686,0.0002067473598,0.01399382671,0.002732538953,0.009988867019,0.001272420743
WV,2021,0.0,3.36,0,0,0,0.03296507584,0.002915107369,6.048637768e-05,0.0005292558047,0.0001176124011,0.01356743055,0.002150066703,0.01030956704,0.001107796806
WV,2022,0.0,7.89,0,0,0,0.03253347875,0.002936643315,5.351642335e-05,0.0005120676718,0.0001182994621,0.01333009606,0.002006020879,0.01038105947,0.0009430157124
WV,2023,0.0,8.47,0,0,0,0.02921012773,0.002654695772,4.91505708e-05,0.0004649531008,0.0001124248688,0.01195036809,0.001782979327,0.009239742361,0.0009276464051
WY,2013,0.0,1.72,0,0,0,0.04832799804,0.002078107345,2.914837035e-05,0.0003497804442,0.0001268811415,0.02196243975,0.0033537772,0.01761761796,0.0009910445919
WY,2014,0.0,5.15,0,0,0,0.04341062187,0.001954462061,2.738300611e-05,0.0002977901914,9.070620773e-05,0.01964217257,0.002890618582,0.01571955694,0.001031997043
WY,2015,0.0,10.25,0,0,0,0.04266607565,0.002216330949,2.727791938e-05,0.0002915327633,0.0001005873277,0.01901100494,0.003003980871,0.01499774105,0.001009283017
WY,2016,0.0,3.42,0,0,0,0.04433844523,0.002446530235,3.419329469e-05,0.0003521909354,0.0001008702193,0.01959275786,0.003027816245,0.01519720983,0.001367731788
WY,2017,0.0,1.73,0,0,0,0.04106167542,0.002345690528,2.418237657e-05,0.000437010091,0.000169276636,0.01818514718,0.002687698425,0.01418296386,0.001314484898
WY,2018,0.0,6.93,0,0,0,0.03996876737,0.002138154193,2.423818518e-05,0.0004518690238,0.0001298474206,0.01784622949,0.002685244659,0.01380537776,0.001355607071
WY,2019,0.0,3.46,0,0,0,0.03566183315,0.002149570086,2.240931124e-05,0.0005567851947,0.0001154941426,0.01568134649,0.002402967682,0.01203380014,0.00124457867
WY,2020,0.0,6.92,0,0,0,0.03689673174,0.00234232254,3.091041475e-05,0.0005718426729,0.0001133381874,0.01610604333,0.002103625448,0.01234699345,0.001655424434
WY,2021,0.0,5.18,0,0,0,0.03819266484,0.002238201983,3.106217094e-05,0.0007006245222,0.0001207973314,0.01685813044,0.002700683195,0.01191924526,0.002238201983
WY,2022,0.0,18.91,0,0,0,0.03707723507,0.002043410431,2.580063676e-05,0.0006415758341,8.256203763e-05,0.0164952071,0.00216209336,0.01271111371,0.001622000031
WY,2023,0.0,1.71,0,0,0,0.03321936044,0.001910772407,3.08189098e-05,0.0005376187598,0.0001147148309,0.01469890781,0.002028911562,0.01135334394,0.001316652313
